frame,input.bJump,input.bJumped,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
184,True,True,9.530000,0.000000,315.470001,7.910000,0.000000,-178.550003,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
185,True,True,9.599999,0.000000,313.940002,7.910000,0.000000,-183.959991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
186,True,True,9.670000,0.000000,312.359985,7.910000,0.000000,-189.369995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
187,True,True,9.740000,0.000000,310.739990,7.910000,0.000000,-194.779999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
188,True,True,9.809999,0.000000,309.070007,7.910000,0.000000,-200.190002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
189,True,True,9.880000,0.000000,307.359985,7.910000,0.000000,-205.599991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
190,True,True,9.950000,0.000000,305.600006,7.910000,0.000000,-211.009995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
191,True,True,10.020000,0.000000,303.799988,7.910000,0.000000,-216.419998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
192,True,True,10.090000,0.000000,301.949982,7.910000,0.000000,-221.830002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
193,True,True,10.160000,0.000000,300.059998,7.910000,0.000000,-227.239990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
194,True,True,10.230000,0.000000,298.119995,7.910000,0.000000,-232.649994,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
195,True,True,10.300000,0.000000,296.139984,7.910000,0.000000,-238.059998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
196,True,True,10.370000,0.000000,294.109985,7.910000,0.000000,-243.470001,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
197,True,True,10.440000,0.000000,292.040009,7.910000,0.000000,-248.879990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
198,True,True,10.510000,0.000000,289.919983,7.910000,0.000000,-254.289993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
199,True,True,10.580000,0.000000,287.759979,7.910000,0.000000,-259.699982,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
200,True,True,10.650000,0.000000,285.549988,7.910000,0.000000,-265.109985,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
201,True,True,10.719999,0.000000,283.299988,7.910000,0.000000,-270.519989,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
202,True,True,10.790000,0.000000,281.000000,7.910000,0.000000,-275.929993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
203,True,True,10.860000,0.000000,278.660004,7.910000,0.000000,-281.339996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
204,True,True,10.929999,0.000000,276.269989,7.910000,0.000000,-286.750000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
205,True,True,11.000000,0.000000,273.839996,7.910000,0.000000,-292.160004,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
206,True,True,11.070000,0.000000,271.359985,7.910000,0.000000,-297.570007,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
207,True,True,11.139999,0.000000,268.839996,7.910000,0.000000,-302.979980,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
208,True,True,11.210000,0.000000,266.269989,7.910000,0.000000,-308.389984,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
209,True,True,11.280000,0.000000,263.649994,7.910000,0.000000,-313.799988,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
210,True,True,11.349999,0.000000,260.989990,7.910000,0.000000,-319.209991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
211,True,True,11.420000,0.000000,258.279999,7.910000,0.000000,-324.619995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
212,True,True,11.490000,0.000000,255.529999,7.910000,0.000000,-330.029999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
213,True,True,11.559999,0.000000,252.729996,7.910000,0.000000,-335.440002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
214,True,True,11.630000,0.000000,249.889999,7.910000,0.000000,-340.850006,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
215,True,True,11.700000,0.000000,247.000000,7.910000,0.000000,-346.259979,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
216,True,True,11.770000,0.000000,244.069992,7.910000,0.000000,-351.669983,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
217,True,True,11.840000,0.000000,241.089996,7.910000,0.000000,-357.079987,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
218,True,True,11.910000,0.000000,238.069992,7.910000,0.000000,-362.489990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
219,True,True,11.980000,0.000000,235.000000,7.910000,0.000000,-367.899994,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
220,True,True,12.050000,0.000000,231.889999,7.910000,0.000000,-373.309998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
221,True,True,12.120000,0.000000,228.729996,7.910000,0.000000,-378.720001,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
222,True,True,12.190000,0.000000,225.529999,7.910000,0.000000,-384.130005,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
223,True,True,12.259999,0.000000,222.279999,7.910000,0.000000,-389.539978,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
224,True,True,12.330000,0.000000,218.989990,7.910000,0.000000,-394.949982,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
225,True,True,12.400000,0.000000,215.649994,7.910000,0.000000,-400.359985,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
226,True,True,12.469999,0.000000,212.269989,7.910000,0.000000,-405.769989,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
227,True,True,12.540000,0.000000,208.839996,7.910000,0.000000,-411.179993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
228,True,True,12.610000,0.000000,205.369995,7.910000,0.000000,-416.589996,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
229,True,True,12.679999,0.000000,201.849991,7.910000,0.000000,-422.000000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
230,True,True,12.750000,0.000000,198.289993,7.910000,0.000000,-427.410004,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
231,True,True,12.820000,0.000000,194.679993,7.910000,0.000000,-432.819977,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
232,True,True,12.889999,0.000000,191.029999,7.910000,0.000000,-438.229980,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
233,True,True,12.960000,0.000000,187.330002,7.910000,0.000000,-443.639984,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
234,True,True,13.030000,0.000000,183.589996,7.910000,0.000000,-449.049988,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
235,True,True,13.099999,0.000000,179.800003,7.910000,0.000000,-454.459991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
236,True,True,13.170000,0.000000,175.970001,7.910000,0.000000,-459.869995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
237,True,True,13.240000,0.000000,172.089996,7.910000,0.000000,-465.279999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
238,True,True,13.309999,0.000000,168.169998,7.910000,0.000000,-470.690002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
239,True,True,13.380000,0.000000,164.199997,7.910000,0.000000,-476.099976,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
240,True,True,13.450000,0.000000,160.190002,7.910000,0.000000,-481.509979,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
241,True,True,13.520000,0.000000,156.129990,7.910000,0.000000,-486.919983,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
242,True,True,13.590000,0.000000,152.029999,7.910000,0.000000,-492.329987,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
243,True,True,13.660000,0.000000,147.879990,7.910000,0.000000,-497.739990,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
244,True,True,13.730000,0.000000,143.690002,7.910000,0.000000,-503.149994,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
245,True,True,13.799999,0.000000,139.449997,7.910000,0.000000,-508.559998,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
246,True,True,13.870000,0.000000,135.169998,7.910000,0.000000,-513.969971,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
247,True,True,13.940000,0.000000,130.839996,7.910000,0.000000,-519.380005,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
248,True,True,14.009999,0.000000,126.469994,7.910000,0.000000,-524.789978,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
249,True,True,14.080000,0.000000,122.049995,7.910000,0.000000,-530.200012,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
250,True,True,14.150000,0.000000,117.589996,7.910000,0.000000,-535.609985,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
251,True,True,14.219999,0.000000,113.079994,7.910000,0.000000,-541.019958,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
252,True,True,14.290000,0.000000,108.529999,7.910000,0.000000,-546.429993,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
253,True,True,14.360000,0.000000,103.930000,7.910000,0.000000,-551.839966,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
254,True,True,14.429999,0.000000,99.290001,7.910000,0.000000,-557.250000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
255,True,True,14.500000,0.000000,94.599998,7.910000,0.000000,-562.659973,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
256,True,True,14.570000,0.000000,89.869995,7.910000,0.000000,-568.070007,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
257,True,True,14.639999,0.000000,85.089996,7.910000,0.000000,-573.479980,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
258,True,True,14.710000,0.000000,80.269997,7.910000,0.000000,-578.890015,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
259,True,True,14.780000,0.000000,75.400002,7.910000,0.000000,-584.299988,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
260,True,True,14.849999,0.000000,70.489998,7.910000,0.000000,-589.709961,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
261,True,True,14.920000,0.000000,65.529999,7.910000,0.000000,-595.119995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
262,True,True,14.990000,0.000000,60.529999,7.910000,0.000000,-600.529968,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
263,True,True,15.059999,0.000000,55.480000,7.910000,0.000000,-605.940002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
264,True,True,15.130000,0.000000,50.389999,7.910000,0.000000,-611.349976,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
265,True,True,15.200000,0.000000,45.250000,7.910000,0.000000,-616.760010,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
266,True,True,15.270000,0.000000,40.070000,7.910000,0.000000,-622.169983,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
267,True,True,15.339999,0.000000,34.840000,7.910000,0.000000,-627.579956,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
268,True,True,15.410000,0.000000,29.570000,-2.080000,0.000000,-539.700012,0.000003,0.008548,0.000003,0.999963,0.000000,0.028800,0.000000
269,True,True,15.389999,0.000000,25.000000,1.450000,0.000000,-453.269989,0.000003,0.008667,0.000003,0.999962,0.000000,0.044400,0.000000
270,True,True,15.400000,0.000000,21.160000,0.800000,0.000000,-368.799988,0.000003,0.008850,0.000003,0.999961,0.000000,0.050800,0.000000
271,True,True,15.410000,0.000000,18.020000,0.940000,0.000000,-288.859985,0.000003,0.009061,0.000003,0.999959,0.000000,0.049800,0.000000
272,True,True,15.420000,0.000000,15.549999,0.730000,0.000000,-127.389999,0.000003,0.009266,0.000003,0.999957,0.000000,-0.379600,0.000000
273,True,True,15.429999,0.000000,14.420000,-7.110000,0.000000,-35.840000,0.000003,0.007685,0.000003,0.999970,0.000000,-0.358800,0.000000
274,True,True,15.370000,0.000000,14.049999,-4.490000,0.000000,14.530000,0.000003,0.006191,0.000003,0.999981,0.000000,-0.220300,0.000000
275,True,True,15.330000,0.000000,14.099999,-2.740000,0.000000,39.719997,0.000003,0.005273,0.000003,0.999986,0.000000,-0.054300,0.000000
276,True,True,15.309999,0.000000,14.360000,-0.260000,0.000000,48.189999,0.000003,0.005047,0.000003,0.999987,0.000000,0.032600,0.000000
277,True,True,15.309999,0.000000,14.690000,0.670000,0.000000,50.090000,0.000003,0.005182,0.000003,0.999987,0.000000,0.051700,0.000000
278,True,True,15.320000,0.000000,15.040000,0.800000,0.000000,49.910000,0.000003,0.005398,0.000003,0.999985,0.000000,0.061200,0.000000
279,True,True,15.330000,0.000000,15.389999,0.970000,0.000000,48.340000,0.000003,0.005651,0.000003,0.999984,0.000000,0.064400,0.000000
280,True,True,15.339999,0.000000,15.730000,1.020000,0.000000,45.889999,0.000003,0.005921,0.000003,0.999982,0.000000,0.063800,0.000000
281,True,True,15.349999,0.000000,16.039999,1.020000,0.000000,42.919998,0.000003,0.006185,0.000003,0.999981,0.000000,0.060800,0.000000
282,True,True,15.360000,0.000000,16.330000,0.980000,0.000000,39.750000,0.000003,0.006439,0.000003,0.999979,0.000000,0.056500,0.000000
283,True,True,15.370000,0.000000,16.590000,0.920000,0.000000,36.540001,0.000003,0.006676,0.000003,0.999978,0.000000,0.051600,0.000000
284,True,True,15.380000,0.000000,16.830000,0.850000,0.000000,33.430000,0.000003,0.006892,0.000003,0.999976,0.000000,0.046600,0.000000
285,True,True,15.389999,0.000000,17.039999,0.770000,0.000000,30.469999,0.000003,0.007086,0.000003,0.999975,0.000000,0.041700,0.000000
286,True,True,15.400000,0.000000,17.230000,0.700000,0.000000,27.719999,0.000003,0.007259,0.000003,0.999974,0.000000,0.037100,0.000000
287,True,True,15.410000,0.000000,17.389999,0.630000,0.000000,25.189999,0.000003,0.007415,0.000003,0.999972,0.000000,0.032800,0.000000
288,True,True,15.420000,0.000000,17.529999,0.560000,0.000000,22.920000,0.000003,0.007550,0.000003,0.999971,0.000000,0.028900,0.000000
289,True,True,15.420000,0.000000,17.650000,0.490000,0.000000,20.910000,0.000003,0.007669,0.000003,0.999971,0.000000,0.025400,0.000000
290,True,True,15.420000,0.000000,17.760000,0.440000,0.000000,19.139999,0.000003,0.007777,0.000003,0.999970,0.000000,0.022400,0.000000
291,True,True,15.420000,0.000000,17.850000,0.380000,0.000000,17.559999,0.000003,0.007868,0.000003,0.999969,0.000000,0.019600,0.000000
292,True,True,15.420000,0.000000,17.930000,0.340000,0.000000,16.190001,0.000003,0.007949,0.000003,0.999968,0.000000,0.017200,0.000000
293,True,True,15.420000,0.000000,18.000000,0.300000,0.000000,14.990000,0.000003,0.008019,0.000003,0.999968,0.000000,0.015100,0.000000
294,True,True,15.420000,0.000000,18.059999,0.260000,0.000000,13.940000,0.000003,0.008084,0.000003,0.999967,0.000000,0.013300,0.000000
295,True,True,15.420000,0.000000,18.109999,0.230000,0.000000,13.020000,0.000003,0.008138,0.000003,0.999967,0.000000,0.011600,0.000000
296,True,True,15.420000,0.000000,18.150000,0.200000,0.000000,12.230000,0.000003,0.008187,0.000003,0.999966,0.000000,0.010200,0.000000
297,True,True,15.420000,0.000000,18.180000,0.180000,0.000000,11.570000,0.000003,0.008230,0.000003,0.999966,0.000000,0.008900,0.000000
298,True,True,15.420000,0.000000,18.209999,0.150000,0.000000,11.030000,0.000003,0.008268,0.000003,0.999966,0.000000,0.007800,0.000000
299,True,True,15.420000,0.000000,18.230000,0.140000,0.000000,10.559999,0.000003,0.008300,0.000003,0.999965,0.000000,0.006800,0.000000
300,True,True,15.420000,0.000000,18.250000,0.110000,0.000000,10.179999,0.000003,0.008327,0.000003,0.999965,0.000000,0.006000,0.000000
301,True,True,15.420000,0.000000,18.270000,0.100000,0.000000,9.860000,0.000003,0.008354,0.000003,0.999965,0.000000,0.005300,0.000000
302,True,True,15.420000,0.000000,18.279999,0.090000,0.000000,9.570000,0.000003,0.008375,0.000003,0.999965,0.000000,0.004600,0.000000
303,True,True,15.420000,0.000000,18.289999,0.080000,0.000000,9.349999,0.000003,0.008397,0.000003,0.999965,0.000000,0.004000,0.000000
304,True,True,15.420000,0.000000,18.299999,0.070000,0.000000,9.160000,0.000003,0.008413,0.000003,0.999965,0.000000,0.003500,0.000000
305,True,True,15.420000,0.000000,18.309999,0.060000,0.000000,9.000000,0.000003,0.008429,0.000003,0.999964,0.000000,0.003000,0.000000
306,True,True,15.420000,0.000000,18.320000,0.050000,0.000000,8.860000,0.000003,0.008440,0.000003,0.999964,0.000000,0.002600,0.000000
307,True,True,15.420000,0.000000,18.330000,0.040000,0.000000,8.730000,0.000003,0.008451,0.000003,0.999964,0.000000,0.002300,0.000000
308,True,True,15.420000,0.000000,18.340000,0.040000,0.000000,8.610000,0.000003,0.008462,0.000003,0.999964,0.000000,0.002000,0.000000
309,True,True,15.420000,0.000000,18.340000,0.030000,0.000000,8.490000,0.000003,0.008473,0.000003,0.999964,0.000000,0.001700,0.000000
310,True,True,15.420000,0.000000,18.340000,0.030000,0.000000,8.410000,0.000003,0.008478,0.000003,0.999964,0.000000,0.001500,0.000000
311,True,True,15.420000,0.000000,18.340000,0.020000,0.000000,8.360000,0.000003,0.008483,0.000003,0.999964,0.000000,0.001300,0.000000
312,True,True,15.420000,0.000000,18.340000,0.020000,0.000000,8.330000,0.000003,0.008489,0.000003,0.999964,0.000000,0.001100,0.000000
313,True,True,15.420000,0.000000,18.340000,0.020000,0.000000,8.309999,0.000003,0.008494,0.000003,0.999964,0.000000,0.001000,0.000000
314,True,True,15.420000,0.000000,18.340000,0.010000,0.000000,8.300000,0.000003,0.008500,0.000003,0.999964,0.000000,0.000900,0.000000
315,True,True,15.420000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008505,0.000003,0.999964,0.000000,0.000800,0.000000
316,True,True,15.420000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008510,0.000003,0.999964,0.000000,0.000700,0.000000
317,True,True,15.420000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000600,0.000000
318,True,True,15.420000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000400,0.000000
319,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
320,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
321,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
322,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
323,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
324,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
325,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
326,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
327,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
328,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
329,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
330,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
331,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
332,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
333,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
334,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
335,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
336,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
337,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
338,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
339,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
340,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
341,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
342,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
343,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
344,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
345,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
346,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
347,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
348,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
349,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
350,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
351,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
352,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
353,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
354,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
355,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
356,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
357,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
358,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
359,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
360,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
361,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
362,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
363,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
364,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
365,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
366,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
367,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
368,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
369,True,True,15.420000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
